,id,query,related_url,title,arbitration
31,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/24692154,Error in my android application,0
32,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/20492151,How to resolve java.net.ConnectException: /ip_address:port - Connection refused exception in android,1
33,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/18472942,Android App error with my code,0
34,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/6876266,java.net.ConnectException: Connection refused,1
35,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/14246151,Java java.net.ConnectException: Connection refused,1
36,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/29071072,java.net.ConnectException: Connection refused,1
37,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/29753755,java.lang.noclassdeffounderror android app,0
38,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/30279096,java.net.ConnectException: Connection refused TCP,1
39,15315213,Why do I keep getting java.net.ConnectException in my Android application?,https://stackoverflow.com/questions/28154198,Connection being refused while sending data from Android app to server,0
40,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/13443850,Java printing a String containing an integer,0
41,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/27954888,Printing String Array,0
42,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/17112267,Printing out a Hashmap with char array,0
43,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/5368704,Appending a byte[] to the end of another byte[],0
44,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/32677946,Printing double values accordingly in java,0
45,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/4185824,printing all the array value,0
46,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/32485672,Printing an array in Java method,0
47,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/19804805,printing an int value right after a String value,0
48,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/33180062,Java - Printing an Array,0
49,30092041,Printing out with Byte[] Java,https://stackoverflow.com/questions/31218498,"If a char array is an Object in Java, why does printing it not display its hash code?",0
50,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/28954710,Junit testing method which returns nothing and has service call to other system,0
51,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/6546871,spring junit testing,0
52,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/20092017,Junit testing for hashMap with double values,1
53,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/9554416,Unit Testing with JUnit,0
54,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/10574526,returning multiple values in Java,0
55,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/23194141,Returning multiple values java,0
56,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/1410172,Testing for multiple exceptions with JUnit 4 annotations,1
57,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/24925295,Java JUnit Testing Error,0
58,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/5794036,JUnit - How to test a method with different values?,1
59,6243242,Testing API which returns multiple values with JUnit,https://stackoverflow.com/questions/3083161,JUnit Exception Testing,0
60,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/22951719,How to get a JScrollPane to resize with its parent JPanel,1
61,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/280106,JEditorPane inside JScrollPane not resizing as needed,0
62,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/11030191,MigLayout resizing with JScrollPane,0
63,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/6863841,GridBagLayout within JScrollPane not resizing properly,0
64,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/11942961,Resizing issue with canvas within jscrollpane within jsplitpane,1
65,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/3049400,Resize JTable in JScrollPane by dragging,0
66,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/27610145,JTextPane resizing in a JPanel,0
67,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/11858348,Repainting a JPanel in a JScrollPane,0
68,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/9184476,Why is my JPanel inside a JScrollPane not scrolling?,0
69,9457900,How to get JScrollPanes within a JScrollPane to follow parent's resizing,https://stackoverflow.com/questions/21784537,How to prevent JPanel from resizing to fill JScrollPane,1
70,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/26297751,Java find DateFormat of a String,0
71,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/8017020,How to transfer this string to dateformat,1
72,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/9872419,How to convert a String to a Date using SimpleDateFormat?,1
73,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/15111127,Convert Date to String using simpledateformat,1
74,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/22124813,how to convert String to date using simpledateformat,1
75,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/15573672,Cannot convert from String to (what should be another String),0
76,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/12300571,how to create new line between dateformat,0
77,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/2600581,DateFormat conversion problem in java?,0
78,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/4105331,How do I convert from int to String?,0
79,23218025,How to convert String into DateFormat in java?,https://stackoverflow.com/questions/4841559,How to Convert an int to a String?,0
80,18575022,Calculating time diffrence,https://stackoverflow.com/questions/24907002,Calculating Time Difference in Java,1
81,18575022,Calculating time diffrence,https://stackoverflow.com/questions/18608831,Calculating the time difference with seconds,1
82,18575022,Calculating time diffrence,https://stackoverflow.com/questions/9707938,Calculating time difference in Milliseconds,1
83,18575022,Calculating time diffrence,https://stackoverflow.com/questions/34661493,Calculating Time and Date difference,1
84,18575022,Calculating time diffrence,https://stackoverflow.com/questions/31202380,Java; Diffrence between making Thread,0
85,18575022,Calculating time diffrence,https://stackoverflow.com/questions/15968146,Calculating time difference with start time and elapsed time,1
86,18575022,Calculating time diffrence,https://stackoverflow.com/questions/28981365,Calculating time difference bug,1
87,18575022,Calculating time diffrence,https://stackoverflow.com/questions/15444016,Calculate Date Ranges Diffrence in C#or Java,1
88,18575022,Calculating time diffrence,https://stackoverflow.com/questions/453388,Calculating difference in dates in Java,1
89,18575022,Calculating time diffrence,https://stackoverflow.com/questions/13205060,Calculating difference in days between dates,1
90,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/27000815,JDK 1.6 and SSL connection,0
91,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/30442771,Java JDK 7 SSL Issue,0
92,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/261015,Where can I see the source code of the Sun JDK?,0
93,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/30957616,what is the jpa implementation that come with sun jdk,0
94,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/24014807,Apache Camel: Is it possible to configure WMQ without using Spring?,0
95,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/2478729,Jboss Messaging JMS,0
96,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/21057365,Oracle's Server JRE Contains JDK?,0
97,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/22539779,How to tell if JRE or JDK is installed,0
98,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/30818329,Trying to use Java Message Service (JMS) API with Service Bus and AMQP,0
99,26747283,WMQ JMS API SSL Sun JDK and SSL_RSA_WITH_AES_128_CBC_SHA,https://stackoverflow.com/questions/2182089,JMS catching when a JMS server goes away,0
100,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/3621067,Why is the range of bytes -128 to 127 in Java?,0
101,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/23672279,why integer wrapper cases instances in range of -128 to 127,1
102,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/20897020,Why Integer class caching values in the range -128 to 127?,1
103,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/16621456,How the byte range is -128 to 127 in java.How it is possible?,0
104,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/23508860,Why does the java method Integer.toBinaryString(-128) output seven digits?,0
105,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/13098143,Why does the behavior of the Integer constant pool change at 127?,0
106,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/16775169,Java binary literals - Value -128 for byte,0
107,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/20541636,Comparing boxed Long values 127 and 128,0
108,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/30894642,"Java, store in byte higher value than 127",0
109,23479882,Reason for java.lang.Integer.IntegerCache between -128 and 127?,https://stackoverflow.com/questions/11184010,Set greater than 127 int byte variable in java,0
110,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/34943541,Make an App need Internet Connection to play,0
111,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/26770083,MySQL connection with JDBC,1
112,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/14756356,Java JDBC connection with Eclipse,1
113,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/16122547,SQL Server jdbc connection,1
114,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/6371643,JDBC MYSQL Connection without specifying database?,1
115,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/28286467,Connection to a JDBC MySQL database,1
116,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/3613395,Java - JDBC connection,1
117,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/9016339,"Use jdbc connection in a web application (jsp, Tomcat and MySQL)",1
118,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/27393785,Getting Null for JDBC connection,0
119,13763413,JDBC Connection from play app,https://stackoverflow.com/questions/10144420,Oracle connection with JDBC,1
120,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/24017645,Set Jetty session cookie name programmatically,0
121,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/4332700,How to detect client locale in JSF application?,1
122,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/5593298,JSF Session issue in different browser windows,0
123,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/2425081,Retrieve browser locale from httpsession?,0
124,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/5410185,JSF add resources programmatically,0
125,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/8024344,User login with JSF 2.0,0
126,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/18509523,Set locale via code in Struts2,0
127,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/12625417,JSF 2.0 dynamically add and delete a table row using a request bean,0
128,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/13063316,Default Session time out in JSF,0
129,5388426,JSF 2.0 set locale throughout session from browser and programmatically,https://stackoverflow.com/questions/6126542,How to set JSTL locale from Java code?,0
130,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/34044339,How to call my app url from google app engine,0
131,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/13215676,Best way to write a jSON API on Google App Engine,0
132,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/29716327,Json in Google app engine,0
133,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/35277580,URL Size in Google App Engine,0
134,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/10344611,Not able to access http url using java in app engine,0
135,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/4177440,Google App Engine Code Reuse Across Projects,0
136,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/4137293,Template engine for Google App Engine,0
137,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/23845710,Google app engine deploy does not work,0
138,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/13632348,using java applet in google app engine project,0
139,14523117,Catch-all URL rewrite on Google App Engine (Java),https://stackoverflow.com/questions/8139477,Google App Engine and Java Version?,0
140,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/18934250,Asp.net API in Java and Android,0
141,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/5388292,What's the equivalent of ASP.NET IHttpAsyncHandler in java world?,1
142,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/2809765,"What are the equivalent of the following .NET concepts (ASP.NET, IIS, Linq, etc.) in Java world?",1
143,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/11854235,Java Equivalent for ASP.NET MVC Areas,1
144,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/25532,ASP.NET Master Pages equivalent in Java,1
145,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/1833865,Which Java based MVC framework is most similar to ASP.NET MVC?,1
146,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/7874943,How to Call HTTP based Java Web Service(Servlet) in Asp.Net.,0
147,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/8854358,"Apache Web Server, Java Web Services - Hello World Tutorial",0
148,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/3411326,what is the java's servlet equivalent on .net,0
149,23057456,Is there an equivalent to ASP.NET WEB API in JAVA world?,https://stackoverflow.com/questions/7517387,Eclipse/Java equivalent to Microsoft ASP.NET Model View Control Framework,1
150,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/24054200,Sending Large Image in chunks,1
151,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/9588348,Java - Read file by chunks?,1
152,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/6074516,How could I upload a large file in chunks using Java?,0
153,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/5510979,Java - Read text file by chunks,0
154,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/10301325,Sending Files Through Stream,0
155,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/26826813,JAVA file sending system,0
156,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/31531258,How to handle processing large csv file or read large CSV file in chunks,0
157,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/11098873,How to split a CSV file into multiple chunks and read those chunks in parallel in Java code,0
158,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/32390775,File upload in chunks using jquery file upload plugin in JAVA,0
159,11450727,Sending file in chunks in Java,https://stackoverflow.com/questions/30279317,Sending data from java to php file,0
160,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/34551123,How Split() used to get strings separated by comma?,1
161,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/7567183,Java split string on third comma,1
162,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/30587956,How to split String before first comma?,1
163,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/32265401,splitting the comma separated string and adding it into the list,1
164,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/13095820,how do you split up a string in java without arrays?,0
165,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/6622974,Convert String[] to comma separated string in java,0
166,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/22644746,Getting first value from a comma separated string,1
167,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/13264482,array with comma and without comma,0
168,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/21910171,how to convert comma separated string to list of strings in java?,1
169,25428573,How to dynamically split a comma separated string into String arrays splitting on nth comma?,https://stackoverflow.com/questions/18743016,Convert string in list objects to comma separated,1
170,6343295,Java XML create,https://stackoverflow.com/questions/15981566,java best way to create and write XML,1
171,6343295,Java XML create,https://stackoverflow.com/questions/3498190,How to create XML file?,1
172,6343295,Java XML create,https://stackoverflow.com/questions/4142046,Create XML file using java,1
173,6343295,Java XML create,https://stackoverflow.com/questions/33406667,Create XML from XSD using Java,1
174,6343295,Java XML create,https://stackoverflow.com/questions/22023460,What is the best way to create XML files in Java?,1
175,6343295,Java XML create,https://stackoverflow.com/questions/212577,How do you create a PDF from XML in Java?,0
176,6343295,Java XML create,https://stackoverflow.com/questions/31403920,How to create an XSD file using XML Data in java,0
177,6343295,Java XML create,https://stackoverflow.com/questions/19917870,Cannot create XML Document from String,1
178,6343295,Java XML create,https://stackoverflow.com/questions/7607327,How to create a XML object from String in Java?,1
179,6343295,Java XML create,https://stackoverflow.com/questions/9788715,Generate XML from a class with JAVA,1
180,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/34857541,I want to send Http request in marshmallow android?,0
181,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/34672358,Android Marshmallow custom calendar / date picker,0
182,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/10624752,SimpleDateFormat timezone bug on Android,1
183,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/31653002,How to use the legacy Apache HTTP client on Android Marshmallow?,0
184,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/24399846,Android SimpleDateFormat Parsing Error,1
185,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/6910288,Android - Activity behaviour?,0
186,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/6360599,Android: I can't figure out SimpleDateFormat,1
187,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/13262539,How to achieve c# event behavior in java (Android),0
188,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/27337544,Different behaviour of java.util.Calendar in Android,0
189,33311144,SimpleDateFormat behaviour change in Android Marshmallow,https://stackoverflow.com/questions/26542359,android Date and SimpleDateFormat output wrong,1
190,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/26644853,Java String.format() with HALF_EVEN rounding,1
191,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/12078431,Regarding rounding off a value to certain decimal point,0
192,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/27141899,Java BigDecimal setScale and rounding with half_even,1
193,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/30374921,Rounding to the second decimal place,0
194,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/9714032,how to rounding the numbers after decimal point?,0
195,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/26659966,Changing A Decimal to a whole number (NOT Rounding Off),0
196,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/21727101,Rounding off double value in Java,0
197,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/29815281,Rounding Logic for decimal digits in java,0
198,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/27804438,Rounding numbers to two decimal places in Java,0
199,30459495,Java : Rounding a decimal value to HALF_EVEN,https://stackoverflow.com/questions/8486878,How to cut off decimal in Java WITHOUT rounding?,0
200,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/32481895,Collect certain elements from stream,0
201,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/17725254,Does closing the socket close the stream?,0
202,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/26767420,Do I have to close all resources every time I use them?,0
203,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/23022784,"Should I also flush() a stream when I'm done with it, or is close() enough?",0
204,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/26519167,Get class as resource stream,0
205,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/30862577,Does closing a Stream close the BufferedReader source?,0
206,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/33636535,Is it possible to collect a stream into two collectors,0
207,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/3915160,How can my JAR open itself as a stream?,0
208,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/24362980,"When I close a BufferedInputStream, is the underlying InputStream also closed?",0
209,31171489,Does collect operation on Stream close the stream and underlying resources?,https://stackoverflow.com/questions/34134263,Is it possible to collect a stream to two different collections using one line?,0
210,26881419,Java integer division result as double?,https://stackoverflow.com/questions/17944,How to round up the result of integer division?,1
