,url,sentence,title,body,arbitration
14,https://stackoverflow.com/questions/22307516,My JAVA_HOME is defined in .bashrc,Gradle finds wrong JAVA_HOME even though it's correctly set,"When trying to run gradle, I get the following error: -CODE- . However, when I check the JAVA_HOME variable I get: -CODE- . My JAVA_HOME is defined in .bashrc and I have double checked that it is set as the source. Running java -version also confirms that JAVA_HOME is set correctly and is on the PATH. -CODE- . I have also checked that /usr/bin/java symlinks to /etc/alternatives/java which in turn correctly symlinks to /usr/lib/jvm/java-7-oracle/jre/bin/java. Additionally I've checked that there are no duplicate JAVA_HOME definitions in .bash_profile or /etc/profile. So my question is how/why does Gradle find /usr/lib/jvm/default-java, and more importantly how do I point it to the correct directory? Other programs which require the JDK work fine, so I think its a Gradle issue. I've also tried reinstalling Gradle which made no difference. I'm running 64bit Xubuntu (Ubuntu 13.10 base)",no
15,https://stackoverflow.com/questions/6029495,How can I generate random number in specific range in Android?,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
16,https://stackoverflow.com/questions/6029495,-CODE- .,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
17,https://stackoverflow.com/questions/6029495,How can I generate random number in between range?,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
18,https://stackoverflow.com/questions/6029495,-CODE- .,How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
19,https://stackoverflow.com/questions/6029495,"I try as per below code, but it is not very use full.",How can I generate random number in specific range in Android?," -CODE- . I want to generate random number in a specific range. (Ex. Range Between 65 to 80) I try as per below code, but it is not very use full. It also returns the value greater then max. value(greater then 80). -CODE- . How can I generate random number in between range?",no
20,https://stackoverflow.com/questions/3402735,Isn't there something in java like String fileContents =,What is simplest way to read a file into String?,"I am trying to read a simple text file into a String. Of course there is the usual way of getting the input stream and iterating with readLine() and reading contents into String. Having done this hundreds of times in past, I just wondered how can I do this in minimum lines of code? Isn't there something in java like String fileContents = XXX.readFile(myFile/*File*/) .. rather anything that looks as simple as this? I know there are libraries like Apache Commons IO which provide such simplifications or even I can write a simple Util class to do this. But all that I wonder is - this is a so frequent operation that everyone needs then why doesn't Java provide such simple function? Isn't there really a single method somewhere to read a file into string with some default or specified encoding?",no
21,https://stackoverflow.com/questions/3402735,this is a so frequent operation that everyone needs then why doesn't Java provide such simple function?,What is simplest way to read a file into String?,"I am trying to read a simple text file into a String. Of course there is the usual way of getting the input stream and iterating with readLine() and reading contents into String. Having done this hundreds of times in past, I just wondered how can I do this in minimum lines of code? Isn't there something in java like String fileContents = XXX.readFile(myFile/*File*/) .. rather anything that looks as simple as this? I know there are libraries like Apache Commons IO which provide such simplifications or even I can write a simple Util class to do this. But all that I wonder is - this is a so frequent operation that everyone needs then why doesn't Java provide such simple function? Isn't there really a single method somewhere to read a file into string with some default or specified encoding?",no
22,https://stackoverflow.com/questions/3402735,But all that I wonder is -,What is simplest way to read a file into String?,"I am trying to read a simple text file into a String. Of course there is the usual way of getting the input stream and iterating with readLine() and reading contents into String. Having done this hundreds of times in past, I just wondered how can I do this in minimum lines of code? Isn't there something in java like String fileContents = XXX.readFile(myFile/*File*/) .. rather anything that looks as simple as this? I know there are libraries like Apache Commons IO which provide such simplifications or even I can write a simple Util class to do this. But all that I wonder is - this is a so frequent operation that everyone needs then why doesn't Java provide such simple function? Isn't there really a single method somewhere to read a file into string with some default or specified encoding?",no
23,https://stackoverflow.com/questions/5677470,-CODE- .,"Java: Why is the Date constructor deprecated, and what do I use instead?","I come from the C# world, so not too experienced with Java yet. Was just told by Eclipse that the Date was deprecated. -CODE- . Why? And what (especially in cases like above) should be used instead?",no
24,https://stackoverflow.com/questions/5677470,And what (especially in cases like above) should be used instead?,"Java: Why is the Date constructor deprecated, and what do I use instead?","I come from the C# world, so not too experienced with Java yet. Was just told by Eclipse that the Date was deprecated. -CODE- . Why? And what (especially in cases like above) should be used instead?",no
25,https://stackoverflow.com/questions/5677470,Was just told by Eclipse that the Date was deprecated.,"Java: Why is the Date constructor deprecated, and what do I use instead?","I come from the C# world, so not too experienced with Java yet. Was just told by Eclipse that the Date was deprecated. -CODE- . Why? And what (especially in cases like above) should be used instead?",no
26,https://stackoverflow.com/questions/36701,Struct like objects in Java,Struct like objects in Java,Is it completely against the Java way to create struct like objects? -CODE- . I can see a class with accessors and mutators being more Java like. -CODE- . The class from the first example is notationally convenient. -CODE- . This is not as convenient. -CODE- .,no
27,https://stackoverflow.com/questions/36701,The class from the first example is notationally convenient.,Struct like objects in Java,Is it completely against the Java way to create struct like objects? -CODE- . I can see a class with accessors and mutators being more Java like. -CODE- . The class from the first example is notationally convenient. -CODE- . This is not as convenient. -CODE- .,no
28,https://stackoverflow.com/questions/1444227,"When inspecting the actual SQL being executed, I noticed that there were over 80 joins in the query.",Making a OneToOne-relation lazy,"In this application we are developing, we noticed that a view was particularly slow. I profiled the view and noticed that there was one query executed by hibernate which took 10 seconds even if there only were two object in the database to fetch. All OneToMany and ManyToMany relations were lazy so that wasn't the problem. When inspecting the actual SQL being executed, I noticed that there were over 80 joins in the query. Further inspecting the issue, I noticed that the problem was caused by the deep hierarchy of OneToOne and ManyToOne relations between entity classes. So, I thought, I'll just make them fetched lazy, that should solve the problem. But annotating either @OneToOne(fetch=FetchType.LAZY) or @ManyToOne(fetch=FetchType.LAZY) doesn't seem to work. Either I get an exception or then they are not actually replaced with a proxy object and thus being lazy. Any ideas how I'll get this to work? Note that I do not use the persistence.xml to define relations or configuration details, everything is done in java code.",no
29,https://stackoverflow.com/questions/2056221,Recursively list files in Java,Recursively list files in Java,How do I recursively list all files under a directory in Java? Does the framework provide any utility? I saw a lot of hacky implementations. But none from the framework or nio .,no
30,https://stackoverflow.com/questions/2056221,But none from the framework or nio .,Recursively list files in Java,How do I recursively list all files under a directory in Java? Does the framework provide any utility? I saw a lot of hacky implementations. But none from the framework or nio .,no
31,https://stackoverflow.com/questions/5064733,"Several ports (8005, 8080, 8009) required by Tomcat Server at localhost are already in use","Several ports (8005, 8080, 8009) required by Tomcat Server at localhost are already in use",I'm getting the following error when I try to run a simple JSP program on Tomcat in Eclipse. -CODE- . How is this caused and how can I solve it?,no
32,https://stackoverflow.com/questions/5064733,-CODE- .,"Several ports (8005, 8080, 8009) required by Tomcat Server at localhost are already in use",I'm getting the following error when I try to run a simple JSP program on Tomcat in Eclipse. -CODE- . How is this caused and how can I solve it?,no
33,https://stackoverflow.com/questions/13109588,Eclipse still shows the errors previously mentioned; please advise.,Base64 Encoding in Java,"I'm using Eclipse. I have the following line of code: -CODE- . Eclipse marks this line as an error. I imported the required libraries: -CODE- . But again, both of them are shown as errors. I found a similar post here. I used Apache Commons as the solution suggested by including: -CODE- . and importing the JAR files downloaded from: http://commons.apache.org/codec/ But the problem still exists. Eclipse still shows the errors previously mentioned; please advise.",no
34,https://stackoverflow.com/questions/12533885,I am not sure if that is something obvious...,Could not calculate build plan: Plugin org.apache.maven.plugins:maven-resources-plugin:2.5 or one of its dependencies could not be resolved," -CODE- . I have read where many people were able to solve this by: [1]Deleting the folder from the local repository and letting it re-download it (this did not work). [2]By configuring eclipse to target your maven installation instead of the embedded one as described here (this did not work) Could not calculate build plan :artifact org.apache.maven.plugins:maven-resources-plugin:pom:2.4.3 is not available in the local repository. I am new to Maven so please excuse any of my ignorance. This project is working on another machine, and just pulled it down from the repository on this one, with the same version of eclipse and m2e plugin installed. I have been fooling with this for over 10 hours now and it is driving me nuts (Maven has been nothing but headaches for me so far...) Any help is tremendously appreciated! Thanks in advance! EDIT. After looking closer I did notice that it is not downloading the .jar files into the local repository... I am not sure if that is something obvious... EDIT. I am not given the option to add Maven Dependencies to the build path.",no
35,https://stackoverflow.com/questions/12533885,Thanks in advance!,Could not calculate build plan: Plugin org.apache.maven.plugins:maven-resources-plugin:2.5 or one of its dependencies could not be resolved," -CODE- . I have read where many people were able to solve this by: [1]Deleting the folder from the local repository and letting it re-download it (this did not work). [2]By configuring eclipse to target your maven installation instead of the embedded one as described here (this did not work) Could not calculate build plan :artifact org.apache.maven.plugins:maven-resources-plugin:pom:2.4.3 is not available in the local repository. I am new to Maven so please excuse any of my ignorance. This project is working on another machine, and just pulled it down from the repository on this one, with the same version of eclipse and m2e plugin installed. I have been fooling with this for over 10 hours now and it is driving me nuts (Maven has been nothing but headaches for me so far...) Any help is tremendously appreciated! Thanks in advance! EDIT. After looking closer I did notice that it is not downloading the .jar files into the local repository... I am not sure if that is something obvious... EDIT. I am not given the option to add Maven Dependencies to the build path.",no
36,https://stackoverflow.com/questions/12533885,I am not given the option to add Maven Dependencies to the build path.,Could not calculate build plan: Plugin org.apache.maven.plugins:maven-resources-plugin:2.5 or one of its dependencies could not be resolved," -CODE- . I have read where many people were able to solve this by: [1]Deleting the folder from the local repository and letting it re-download it (this did not work). [2]By configuring eclipse to target your maven installation instead of the embedded one as described here (this did not work) Could not calculate build plan :artifact org.apache.maven.plugins:maven-resources-plugin:pom:2.4.3 is not available in the local repository. I am new to Maven so please excuse any of my ignorance. This project is working on another machine, and just pulled it down from the repository on this one, with the same version of eclipse and m2e plugin installed. I have been fooling with this for over 10 hours now and it is driving me nuts (Maven has been nothing but headaches for me so far...) Any help is tremendously appreciated! Thanks in advance! EDIT. After looking closer I did notice that it is not downloading the .jar files into the local repository... I am not sure if that is something obvious... EDIT. I am not given the option to add Maven Dependencies to the build path.",no
37,https://stackoverflow.com/questions/12533885,(this did not work).,Could not calculate build plan: Plugin org.apache.maven.plugins:maven-resources-plugin:2.5 or one of its dependencies could not be resolved," -CODE- . I have read where many people were able to solve this by: [1]Deleting the folder from the local repository and letting it re-download it (this did not work). [2]By configuring eclipse to target your maven installation instead of the embedded one as described here (this did not work) Could not calculate build plan :artifact org.apache.maven.plugins:maven-resources-plugin:pom:2.4.3 is not available in the local repository. I am new to Maven so please excuse any of my ignorance. This project is working on another machine, and just pulled it down from the repository on this one, with the same version of eclipse and m2e plugin installed. I have been fooling with this for over 10 hours now and it is driving me nuts (Maven has been nothing but headaches for me so far...) Any help is tremendously appreciated! Thanks in advance! EDIT. After looking closer I did notice that it is not downloading the .jar files into the local repository... I am not sure if that is something obvious... EDIT. I am not given the option to add Maven Dependencies to the build path.",no
38,https://stackoverflow.com/questions/12533885,-CODE- .,Could not calculate build plan: Plugin org.apache.maven.plugins:maven-resources-plugin:2.5 or one of its dependencies could not be resolved," -CODE- . I have read where many people were able to solve this by: [1]Deleting the folder from the local repository and letting it re-download it (this did not work). [2]By configuring eclipse to target your maven installation instead of the embedded one as described here (this did not work) Could not calculate build plan :artifact org.apache.maven.plugins:maven-resources-plugin:pom:2.4.3 is not available in the local repository. I am new to Maven so please excuse any of my ignorance. This project is working on another machine, and just pulled it down from the repository on this one, with the same version of eclipse and m2e plugin installed. I have been fooling with this for over 10 hours now and it is driving me nuts (Maven has been nothing but headaches for me so far...) Any help is tremendously appreciated! Thanks in advance! EDIT. After looking closer I did notice that it is not downloading the .jar files into the local repository... I am not sure if that is something obvious... EDIT. I am not given the option to add Maven Dependencies to the build path.",no
39,https://stackoverflow.com/questions/13109588,Base64 Encoding in Java,Base64 Encoding in Java,"I'm using Eclipse. I have the following line of code: -CODE- . Eclipse marks this line as an error. I imported the required libraries: -CODE- . But again, both of them are shown as errors. I found a similar post here. I used Apache Commons as the solution suggested by including: -CODE- . and importing the JAR files downloaded from: http://commons.apache.org/codec/ But the problem still exists. Eclipse still shows the errors previously mentioned; please advise.",no
40,https://stackoverflow.com/questions/13109588,I used Apache Commons as the solution suggested by including: -CODE- .,Base64 Encoding in Java,"I'm using Eclipse. I have the following line of code: -CODE- . Eclipse marks this line as an error. I imported the required libraries: -CODE- . But again, both of them are shown as errors. I found a similar post here. I used Apache Commons as the solution suggested by including: -CODE- . and importing the JAR files downloaded from: http://commons.apache.org/codec/ But the problem still exists. Eclipse still shows the errors previously mentioned; please advise.",no
41,https://stackoverflow.com/questions/13109588,But the problem still exists.,Base64 Encoding in Java,"I'm using Eclipse. I have the following line of code: -CODE- . Eclipse marks this line as an error. I imported the required libraries: -CODE- . But again, both of them are shown as errors. I found a similar post here. I used Apache Commons as the solution suggested by including: -CODE- . and importing the JAR files downloaded from: http://commons.apache.org/codec/ But the problem still exists. Eclipse still shows the errors previously mentioned; please advise.",no
42,https://stackoverflow.com/questions/2779484,Why must wait() always be in synchronized block,Why must wait() always be in synchronized block,"We all know that in order to invoke Object.wait(), this call must be placed in synchronized block, otherwise an IllegalMonitorStateException is thrown. But what's the reason for making this restriction? I know that wait() releases the monitor, but why do we need to explicitly acquire the monitor by making particular block synchronized and then release the monitor by calling wait()? What is the potential damage if it was possible to invoke wait() outside a synchronized block, retaining it's semantics - suspending the caller thread?",no
43,https://stackoverflow.com/questions/11454822,Import Maven dependencies in IntelliJ IDEA,Import Maven dependencies in IntelliJ IDEA,I have a small question about IntelliJ IDEA 11. I just imported a project from subversion - its a maven project. But I have a problem in maven library dependencies so that I can't include all maven dependencies automatically - IDEA shows dependency errors only when I open that class/ Thats what I get here: So I want all dependencies to be added automatically - is that possible or do I have to go through all class files to identify and add maven dependencies?! UPDATE: After doing some modifications I found how to resolve my problem in some way. Thats what I did: but I think logically it will not include and check new dependencies ahead?!... Is there any settings area for this in intelliJ - auto export dependencies to classpath ?!,no
44,https://stackoverflow.com/questions/11454822,But I have a problem in maven library dependencies so that I can't include all maven dependencies automatically - IDEA shows dependency errors only when I open that class/,Import Maven dependencies in IntelliJ IDEA,I have a small question about IntelliJ IDEA 11. I just imported a project from subversion - its a maven project. But I have a problem in maven library dependencies so that I can't include all maven dependencies automatically - IDEA shows dependency errors only when I open that class/ Thats what I get here: So I want all dependencies to be added automatically - is that possible or do I have to go through all class files to identify and add maven dependencies?! UPDATE: After doing some modifications I found how to resolve my problem in some way. Thats what I did: but I think logically it will not include and check new dependencies ahead?!... Is there any settings area for this in intelliJ - auto export dependencies to classpath ?!,no
45,https://stackoverflow.com/questions/3101128,"""java.lang.OutOfMemoryError: PermGen space"" in Maven build","""java.lang.OutOfMemoryError: PermGen space"" in Maven build","I'm getting this error while building Maven project, I increased MAVEN_OPTS but all the same, I found some similar posts but they are refering to something else. How do I fix this? -CODE- .",no
46,https://stackoverflow.com/questions/3101128,I'm getting this error,"""java.lang.OutOfMemoryError: PermGen space"" in Maven build","I'm getting this error while building Maven project, I increased MAVEN_OPTS but all the same, I found some similar posts but they are refering to something else. How do I fix this? -CODE- .",no
47,https://stackoverflow.com/questions/3101128,How do I fix this? -CODE- .,"""java.lang.OutOfMemoryError: PermGen space"" in Maven build","I'm getting this error while building Maven project, I increased MAVEN_OPTS but all the same, I found some similar posts but they are refering to something else. How do I fix this? -CODE- .",no
48,https://stackoverflow.com/questions/16159203,Why does this Java program terminate despite that apparently it shouldn't (and didn't)?,Why does this Java program terminate despite that apparently it shouldn't (and didn't)?,"A sensitive operation in my lab today went completely wrong. An actuator on an electron microscope went over its boundary, and after a chain of events I lost $12 million of equipment. I've narrowed down over 40K lines in the faulty module to this: -CODE- . Some samples of the output I'm getting: -CODE- . Since there isn't any floating point arithmetic here, and we all know signed integers behave well on overflow in Java, I'd think there's nothing wrong with this code. However, despite the output indicating that the program didn't reach the exit condition, it reached the exit condition (it was both reached and not reached?). Why? I've noticed this doesn't happen in some environments. I'm on OpenJDK 6 on 64-bit Linux.",no
49,https://stackoverflow.com/questions/1565388,Increase heap size in Java,Increase heap size in Java,I am working on a Windows 2003 server (64-bit) with 8 GB RAM. How can I increase the heap memory maximum? I am using the -Xmx1500m flag to increase the heap size to 1500 Mb. Can I increase the heap memory to 75% of physical memory (6 GB Heap)?,no
50,https://stackoverflow.com/questions/16159203,"Since there isn't any floating point arithmetic here, and we all know signed integers behave well on overflow in Java",Why does this Java program terminate despite that apparently it shouldn't (and didn't)?,"A sensitive operation in my lab today went completely wrong. An actuator on an electron microscope went over its boundary, and after a chain of events I lost $12 million of equipment. I've narrowed down over 40K lines in the faulty module to this: -CODE- . Some samples of the output I'm getting: -CODE- . Since there isn't any floating point arithmetic here, and we all know signed integers behave well on overflow in Java, I'd think there's nothing wrong with this code. However, despite the output indicating that the program didn't reach the exit condition, it reached the exit condition (it was both reached and not reached?). Why? I've noticed this doesn't happen in some environments. I'm on OpenJDK 6 on 64-bit Linux.",no
51,https://stackoverflow.com/questions/16159203,I've narrowed down over 40K lines in the faulty module to this: -CODE- .,Why does this Java program terminate despite that apparently it shouldn't (and didn't)?,"A sensitive operation in my lab today went completely wrong. An actuator on an electron microscope went over its boundary, and after a chain of events I lost $12 million of equipment. I've narrowed down over 40K lines in the faulty module to this: -CODE- . Some samples of the output I'm getting: -CODE- . Since there isn't any floating point arithmetic here, and we all know signed integers behave well on overflow in Java, I'd think there's nothing wrong with this code. However, despite the output indicating that the program didn't reach the exit condition, it reached the exit condition (it was both reached and not reached?). Why? I've noticed this doesn't happen in some environments. I'm on OpenJDK 6 on 64-bit Linux.",no
52,https://stackoverflow.com/questions/16159203,"An actuator on an electron microscope went over its boundary, and after a chain of events I lost $12 million of equipment.",Why does this Java program terminate despite that apparently it shouldn't (and didn't)?,"A sensitive operation in my lab today went completely wrong. An actuator on an electron microscope went over its boundary, and after a chain of events I lost $12 million of equipment. I've narrowed down over 40K lines in the faulty module to this: -CODE- . Some samples of the output I'm getting: -CODE- . Since there isn't any floating point arithmetic here, and we all know signed integers behave well on overflow in Java, I'd think there's nothing wrong with this code. However, despite the output indicating that the program didn't reach the exit condition, it reached the exit condition (it was both reached and not reached?). Why? I've noticed this doesn't happen in some environments. I'm on OpenJDK 6 on 64-bit Linux.",no
53,https://stackoverflow.com/questions/16159203,I've noticed this doesn't happen in some environments.,Why does this Java program terminate despite that apparently it shouldn't (and didn't)?,"A sensitive operation in my lab today went completely wrong. An actuator on an electron microscope went over its boundary, and after a chain of events I lost $12 million of equipment. I've narrowed down over 40K lines in the faulty module to this: -CODE- . Some samples of the output I'm getting: -CODE- . Since there isn't any floating point arithmetic here, and we all know signed integers behave well on overflow in Java, I'd think there's nothing wrong with this code. However, despite the output indicating that the program didn't reach the exit condition, it reached the exit condition (it was both reached and not reached?). Why? I've noticed this doesn't happen in some environments. I'm on OpenJDK 6 on 64-bit Linux.",no
54,https://stackoverflow.com/questions/16159203,A sensitive operation in my lab today went completely wrong.,Why does this Java program terminate despite that apparently it shouldn't (and didn't)?,"A sensitive operation in my lab today went completely wrong. An actuator on an electron microscope went over its boundary, and after a chain of events I lost $12 million of equipment. I've narrowed down over 40K lines in the faulty module to this: -CODE- . Some samples of the output I'm getting: -CODE- . Since there isn't any floating point arithmetic here, and we all know signed integers behave well on overflow in Java, I'd think there's nothing wrong with this code. However, despite the output indicating that the program didn't reach the exit condition, it reached the exit condition (it was both reached and not reached?). Why? I've noticed this doesn't happen in some environments. I'm on OpenJDK 6 on 64-bit Linux.",no
55,https://stackoverflow.com/questions/2220547,"Why doesn't ""System.out.println"" work in Android?","Why doesn't ""System.out.println"" work in Android?","I want to print something in console, so that I can debug it. But for some reason, nothing prints in my Android application. How do I debug then? -CODE- .",no
56,https://stackoverflow.com/questions/2220547,How do I debug then? -CODE- .,"Why doesn't ""System.out.println"" work in Android?","I want to print something in console, so that I can debug it. But for some reason, nothing prints in my Android application. How do I debug then? -CODE- .",no
57,https://stackoverflow.com/questions/2066946,Trigger 404 in Spring-MVC controller?,Trigger 404 in Spring-MVC controller?,"How do I get a Spring 3.0 controller to trigger a 404? I have a controller with @RequestMapping(value = ""/**"", method = RequestMethod.GET) and for some URLs accessing the controller, I want the container to come up with a 404.",no
58,https://stackoverflow.com/questions/5483047,"From Java Concurrency in Practice By Brian Goetz, Tim Peierls, Joshua Bloch, Joseph Bowbeer, David Holmes, Doug Lea Print ISBN-10: 0-321-34960-1.",Why is creating a Thread said to be expensive?,"The Java tutorials say that creating a Thread is expensive. But why exactly is it expensive? What exactly is happening when a Java Thread is created that makes its creation expensive? I'm taking the statement as true, but I'm just interested in mechanics of Thread creation in JVM. -CODE- . From Java Concurrency in Practice By Brian Goetz, Tim Peierls, Joshua Bloch, Joseph Bowbeer, David Holmes, Doug Lea Print ISBN-10: 0-321-34960-1.",no
59,https://stackoverflow.com/questions/732034,"Getting ""unixtime"" in Java","Getting ""unixtime"" in Java","Date.getTime() returns milliseconds since Jan 1, 1970. Unixtime is seconds since Jan 1, 1970. I don't usually code in java, but I'm working on some bug fixes. I have: -CODE- . Is there a better way to get unixtime in java? UPDATE. Based on John M's suggestion, I ended up with: -CODE- .",no
60,https://stackoverflow.com/questions/732034,I have: -CODE- .,"Getting ""unixtime"" in Java","Date.getTime() returns milliseconds since Jan 1, 1970. Unixtime is seconds since Jan 1, 1970. I don't usually code in java, but I'm working on some bug fixes. I have: -CODE- . Is there a better way to get unixtime in java? UPDATE. Based on John M's suggestion, I ended up with: -CODE- .",no
61,https://stackoverflow.com/questions/732034,"Date.getTime() returns milliseconds since Jan 1, 1970.","Getting ""unixtime"" in Java","Date.getTime() returns milliseconds since Jan 1, 1970. Unixtime is seconds since Jan 1, 1970. I don't usually code in java, but I'm working on some bug fixes. I have: -CODE- . Is there a better way to get unixtime in java? UPDATE. Based on John M's suggestion, I ended up with: -CODE- .",no
62,https://stackoverflow.com/questions/732034,"Based on John M's suggestion, I ended up with: -CODE- .","Getting ""unixtime"" in Java","Date.getTime() returns milliseconds since Jan 1, 1970. Unixtime is seconds since Jan 1, 1970. I don't usually code in java, but I'm working on some bug fixes. I have: -CODE- . Is there a better way to get unixtime in java? UPDATE. Based on John M's suggestion, I ended up with: -CODE- .",no
63,https://stackoverflow.com/questions/16903046,Find TODO tags in Eclipse,Find TODO tags in Eclipse,"When I used Eclipse to add unimplemented methods to a Java class to fix an error, methods were auto-generated and include // TODO Auto-generated method stub. Is there an easy way to view all methods which contain this comment? Some sort of menu option?",no
64,https://stackoverflow.com/questions/16903046,"When I used Eclipse to add unimplemented methods to a Java class to fix an error, methods were auto-generated and include //",Find TODO tags in Eclipse,"When I used Eclipse to add unimplemented methods to a Java class to fix an error, methods were auto-generated and include // TODO Auto-generated method stub. Is there an easy way to view all methods which contain this comment? Some sort of menu option?",no
65,https://stackoverflow.com/questions/3976344,Handling InterruptedException in Java,Handling InterruptedException in Java,What is the difference between the following ways of handling InterruptedException? What is the best way to do it? -CODE- . OR: -CODE- . EDIT: I'd like to also know in which scenarios are these two used.,no
66,https://stackoverflow.com/questions/3976344,What is the difference between the following ways of handling InterruptedException?,Handling InterruptedException in Java,What is the difference between the following ways of handling InterruptedException? What is the best way to do it? -CODE- . OR: -CODE- . EDIT: I'd like to also know in which scenarios are these two used.,no
67,https://stackoverflow.com/questions/148681,Unloading classes in java?,Unloading classes in java?,"I have a custom class loader so that a desktop application can dynamically start loading classes from an AppServer I need to talk to. We did this since the amount of jars that are required to do this are ridiculous (if we wanted to ship them). We also have version problems if we don't load the classes dynamically at run time from the AppServer library. Now, I just hit a problem where I need to talk to two different AppServers and found that depending on whose classes I load first I might break badly... Is there any way to force the unloading of the class without actually killing the JVM? Hope this makes sense.",no
